TimeStamp,Id,X_mm_,Y_mm_,Z_mm_,Y_normalised,Velocity,Weights,TapeEdgeLeft_b,TapeEdgeRight_b,TapeWidth,TapeCenterLine,Var1_c,Var2_c,Var3_c,Var4_c,Var5_c,Var6_c,TapeEdgeLeft1,TapeEdgeRight1,TapeWidth1,TapeWidth_Arc1,Var1_d,Var2_d,Var3_d,Var4_d,Var5_d,Var6_d,TapeEdgeLeft_d,TapeEdgeRight_d,TapeWidthAfterCompaction,TapeWidthAfterCompaction_Rotated
26.07.2023 13:42:23.696,NaN,-8.37671051866864,NaN,NaN,NaN,NaN,0.290715023480419,3.1383282,-3.2020506,6.3403788,-0.0318612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.712,NaN,-7.52185226441862,NaN,NaN,NaN,NaN,0.280331656980427,3.1383282,-3.2179812,6.3563094,-0.0398265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.729,NaN,-6.66704661683041,NaN,NaN,NaN,NaN,0.269948929456834,3.0905364,-3.2179812,6.3085176,-0.0637224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.740,593,-6.09768645500002,311.6817989792,-0.140087977799963,-0.818201020799847,52.6066618000012,0.263033309000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.745,NaN,-5.81218836258039,NaN,NaN,NaN,NaN,0.259565562956842,3.18612,-3.106467,6.292587,0.0398265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.750,594,-5.57161983700001,311.5728023482,-0.0845860438000121,-0.927197651799986,51.3287090000022,0.256643545000011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.760,595,-5.05833274699999,311.5122016232,-0.016257612799971,-0.987798376800129,56.034614400001,0.280173072000005,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.761,NaN,-4.96441688112896,NaN,NaN,NaN,NaN,0.282481594004501,3.1701894,-3.1701894,6.3403788,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.770,596,-4.49798660299998,311.5922848352,-0.0124154728000097,-0.907715164799868,58.7893595999975,0.293946797999988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.777,NaN,-4.03202019561997,NaN,NaN,NaN,NaN,0.317195246342354,3.18612,-3.1383282,6.3244482,0.0238959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.780,597,-3.910093007,311.6459945012,0.0195260252000296,-0.85400549879995,64.6557112000035,0.323278556000018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.790,598,-3.26353589499997,311.6020028422,0.0838254791999944,-0.897997157800035,66.7276929999977,0.333638464999989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.794,NaN,-2.9849455711453,NaN,NaN,NaN,NaN,0.329979215947483,3.1701894,-3.1542588,6.3244482,0.0079653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.800,599,-2.59625896499999,311.5810775532,0.10504788320001,-0.918922446800252,64.9747732000014,0.324873866000007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.810,600,-1.94651123299998,311.6040439112,0.0751112032000363,-0.895956088799892,66.1613737999969,0.330806868999985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.810,NaN,-1.9183904622741,NaN,NaN,NaN,NaN,0.332202266413005,3.1542588,-3.1223976,6.2766564,0.0159306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.820,601,-1.28489749500001,311.5946129472,0.0392914242000351,-0.905387052799938,72.7274392000043,0.363637196000021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.826,NaN,-0.79951216188734,NaN,NaN,NaN,NaN,0.390968806949388,3.1542588,-3.1223976,6.2766564,0.0159306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.830,602,-0.557623102999966,311.5579157912,0.0135825142000243,-0.942084208799884,80.917872399999,0.404589361999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.840,603,0.251555621000025,311.5778763742,-0.0413082567999814,-0.922123625800168,80.5701138000017,0.402850569000008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.842,NaN,0.487145296870495,NaN,NaN,NaN,NaN,0.401585393699988,3.1701894,-3.106467,6.2766564,0.0318612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.850,604,1.05725675900004,311.6236628872,-0.101290949799984,-0.876337112800172,79.7047505999974,0.398523752999987,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.859,NaN,1.78839107076984,NaN,NaN,NaN,NaN,0.414873663459164,3.106467,-3.1542588,6.2607258,-0.0238959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.860,605,1.85430426500002,311.6280233872,-0.123129166799976,-0.871976612799926,83.269527999998,0.41634763999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.870,606,2.686999545,311.6044801812,-0.113860805799962,-0.895519818799812,88.6121237999993,0.443060618999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.875,NaN,3.16754602130264,NaN,NaN,NaN,NaN,0.43992686511975,3.1223976,-3.1701894,6.292587,-0.0238959,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.880,607,3.57312078299999,311.6100718242,-0.0926832718000035,-0.889928175799866,87.456403800004,0.43728201900002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.890,608,4.44768482100003,311.6251013022,-0.0485414567999625,-0.874898697800177,87.941432199999,0.439707160999995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.891,NaN,4.59472580240507,NaN,NaN,NaN,NaN,0.445421154885378,3.0427446,-3.18612,6.2288646,-0.0716877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.900,609,5.32709914300002,311.6604401342,-0.0044702157999803,-0.839559865800084,94.7762179999986,0.473881089999993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.07.2023 13:42:23.907,NaN,6.07791947467582,NaN,NaN,NaN,NaN,0.500285440062008,3.1223976,-3.1542588,6.2766564,-0.0159306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
